region,edu,sex,agest,lf_rate,lf_rate_goal
TH,e2,f,65,0.37013393,0.115492289
TH,e3,f,65,0.346012477,0.115492289
TH,e4,f,65,0.254438769,0.115492289
TH,e5,f,65,0.194297841,0.159082405
TH,e6,f,65,0.125804841,0.255672072
TH,e1,m,65,0.550974282,0.232167918
TH,e2,m,65,0.644912658,0.232167918
TH,e3,m,65,0.574696324,0.232167918
TH,e4,m,65,0.466180952,0.232167918
TH,e5,m,65,0.377504851,0.238247291
TH,e6,m,65,0.21605849,0.365426378
TH,e1,f,70,0.14274719,0.033372994
TH,e2,f,70,0.192146788,0.033372994
TH,e3,f,70,0.175733652,0.033372994
TH,e4,f,70,0.113487488,0.033372994
TH,e5,f,70,0.109567662,0.088630474
TH,e6,f,70,0.084491442,0.130024106
TH,e1,m,70,0.304291379,0.104846391
TH,e2,m,70,0.391583977,0.104846391
TH,e3,m,70,0.357064721,0.104846391
TH,e4,m,70,0.307389938,0.104846391
TH,e5,m,70,0.210967026,0.132394402
TH,e6,m,70,0.128628709,0.203497401
US,e1,f,15,0.273745181,0.443404763
US,e2,f,15,0.273745181,0.443404763
US,e3,f,15,0.273745181,0.443404763
US,e4,f,15,0.273745181,0.443404763
US,e5,f,15,0.5337117,0.767092184
US,e6,f,15,0.515937263,1
US,e1,m,15,0.254880926,0.346183909
US,e2,m,15,0.254880926,0.346183909
US,e3,m,15,0.254880926,0.346183909
US,e4,m,15,0.254880926,0.346183909
US,e5,m,15,0.531836576,0.731528073
US,e6,m,15,0.629101464,0.731528073
US,e1,f,20,0.536515356,0.535710077
US,e2,f,20,0.536515356,0.535710077
US,e3,f,20,0.536515356,0.535710077
US,e4,f,20,0.536515356,0.535710077
US,e5,f,20,0.720592247,0.759692529
US,e6,f,20,0.827449487,0.697649304
US,e1,m,20,0.665600306,0.714002535
US,e2,m,20,0.665600306,0.714002535
US,e3,m,20,0.665600306,0.714002535
US,e4,m,20,0.665600306,0.714002535
US,e5,m,20,0.749326744,0.807033397
US,e6,m,20,0.832177081,0.588001503
US,e1,f,25,0.499692511,0.593883189
US,e2,f,25,0.499692511,0.593883189
US,e3,f,25,0.499692511,0.593883189
US,e4,f,25,0.499692511,0.593883189
US,e5,f,25,0.756271482,0.848603955
US,e6,f,25,0.876793534,0.859228037
US,e1,m,25,0.730845356,0.75950542
US,e2,m,25,0.730845356,0.75950542
US,e3,m,25,0.730845356,0.75950542
US,e4,m,25,0.730845356,0.75950542
US,e5,m,25,0.858166182,0.931559481
US,e6,m,25,0.920400536,0.859743896
US,e1,f,30,0.52269552,0.753691107
US,e2,f,30,0.52269552,0.753691107
US,e3,f,30,0.52269552,0.753691107
US,e4,f,30,0.52269552,0.753691107
US,e5,f,30,0.744426768,0.91503786
US,e6,f,30,0.846024041,0.928284899
US,e1,m,30,0.767560279,0.834653117
US,e2,m,30,0.767560279,0.834653117
US,e3,m,30,0.767560279,0.834653117
US,e4,m,30,0.767560279,0.834653117
US,e5,m,30,0.869602026,0.950109994
US,e6,m,30,0.95843242,0.956820986
US,e1,f,35,0.539947734,0.719896242
US,e2,f,35,0.539947734,0.719896242
US,e3,f,35,0.539947734,0.719896242
US,e4,f,35,0.539947734,0.719896242
US,e5,f,35,0.754408536,0.912983183
US,e6,f,35,0.828192718,0.937351353
US,e1,m,35,0.77583698,0.915884988
US,e2,m,35,0.77583698,0.915884988
US,e3,m,35,0.77583698,0.915884988
US,e4,m,35,0.77583698,0.915884988
US,e5,m,35,0.871816174,0.957969657
US,e6,m,35,0.965172338,0.970538919
US,e1,f,40,0.552348581,0.740746033
US,e2,f,40,0.552348581,0.740746033
US,e3,f,40,0.552348581,0.740746033
US,e4,f,40,0.552348581,0.740746033
US,e5,f,40,0.763414938,0.894912017
US,e6,f,40,0.833158061,0.957699838
US,e1,m,40,0.765287716,0.864867597
US,e2,m,40,0.765287716,0.864867597
US,e3,m,40,0.765287716,0.864867597
US,e4,m,40,0.765287716,0.864867597
US,e5,m,40,0.865971131,0.962069906
US,e6,m,40,0.962570025,0.982638661
US,e1,f,45,0.53999511,0.766627337
US,e2,f,45,0.53999511,0.766627337
US,e3,f,45,0.53999511,0.766627337
US,e4,f,45,0.53999511,0.766627337
US,e5,f,45,0.76628671,0.900206478
US,e6,f,45,0.844743654,0.95567956
US,e1,m,45,0.73031605,0.858912678
US,e2,m,45,0.73031605,0.858912678
US,e3,m,45,0.73031605,0.858912678
US,e4,m,45,0.73031605,0.858912678
US,e5,m,45,0.854062996,0.95550404
US,e6,m,45,0.956303539,0.969299384
US,e1,f,50,0.49351865,0.727647977
US,e2,f,50,0.49351865,0.727647977
US,e3,f,50,0.49351865,0.727647977
US,e4,f,50,0.49351865,0.727647977
US,e5,f,50,0.735920687,0.898176216
US,e6,f,50,0.842468745,0.943335721
US,e1,m,50,0.665181787,0.877024819
US,e2,m,50,0.665181787,0.877024819
US,e3,m,50,0.665181787,0.877024819
US,e4,m,50,0.665181787,0.877024819
US,e5,m,50,0.824331504,0.931208125
US,e6,m,50,0.935687984,0.972464329
US,e1,f,55,0.420336499,0.722406023
US,e2,f,55,0.420336499,0.722406023
US,e3,f,55,0.420336499,0.722406023
US,e4,f,55,0.420336499,0.722406023
US,e5,f,55,0.662590394,0.867767088
US,e6,f,55,0.780480593,0.932138931
US,e1,m,55,0.595928304,0.848878184
US,e2,m,55,0.595928304,0.848878184
US,e3,m,55,0.595928304,0.848878184
US,e4,m,55,0.595928304,0.848878184
US,e5,m,55,0.753568111,0.912073023
US,e6,m,55,0.878110183,0.948181296
US,e1,f,60,0.307746952,0.602966457
US,e2,f,60,0.307746952,0.602966457
US,e3,f,60,0.307746952,0.602966457
US,e4,f,60,0.307746952,0.602966457
US,e5,f,60,0.499389901,0.66766474
US,e6,f,60,0.597710068,0.798278366
US,e1,m,60,0.446772961,0.693750146
US,e2,m,60,0.446772961,0.693750146
US,e3,m,60,0.446772961,0.693750146
US,e4,m,60,0.446772961,0.693750146
US,e5,m,60,0.565371371,0.736631593
US,e6,m,60,0.720584272,0.833440617
US,e1,f,65,0.149687122,0.115492289
US,e2,f,65,0.149687122,0.115492289
US,e3,f,65,0.149687122,0.115492289
US,e4,f,65,0.149687122,0.115492289
US,e5,f,65,0.264138743,0.159082405
US,e6,f,65,0.3317532,0.255672072
US,e1,m,65,0.238042399,0.232167918
US,e2,m,65,0.238042399,0.232167918
US,e3,m,65,0.238042399,0.232167918
US,e4,m,65,0.238042399,0.232167918
US,e5,m,65,0.318184297,0.238247291
US,e6,m,65,0.460775954,0.365426378
US,e1,f,70,0.078084649,0.033372994
US,e2,f,70,0.078084649,0.033372994
US,e3,f,70,0.078084649,0.033372994
US,e4,f,70,0.078084649,0.033372994
US,e5,f,70,0.139513297,0.088630474
US,e6,f,70,0.180709911,0.130024106
US,e1,m,70,0.143484148,0.104846391
US,e2,m,70,0.143484148,0.104846391
US,e3,m,70,0.143484148,0.104846391
US,e4,m,70,0.143484148,0.104846391
US,e5,m,70,0.192954645,0.132394402
US,e6,m,70,0.278791388,0.203497401
